,date,text,Google compound,Google positive,Google negative,Google neutral
25,2020-11-18 11:00:00,"Welcome to another episode of SALT Talks with host Anthony Scaramucci, and guest, Michael Saylor, the CEO of @MicroStrategy. Saylor is a technologist,... Nov.18 -- Bitcoin surged past $18000 for the first time since December 2017. How much higher can it go? Mike McGlone of Bloomberg Intelligence is on ""Future... Chinese miners are struggling to sell their crypto in ways that would quickly get them much-needed cash in the face of a government crackdown on local... Bitcoin soared to its highest level since December 2017 as the asset's perceived quality as a hedge against inflation and expectations of mainstream... Grayscale Investments has surpassed $10 billion in cryptocurrency assets under management. About $8.85 billion are held in the Grayscale Bitcoin Trust,... Bitcoin bull Michael Novogratz says that the world's No. 1 digital currency has much more room to run as it streaks toward a its first record high since... From “Tulip Mania” to “the World's Reserve Currency,” these valuation models show the full range of bitcoin's long-term possibilities. See also: Is Bitcoin a Good Investment(Spoiler Alert) At the end of Season 8, Episode 5 of Game of Thrones, Sandor ""The Hound"" Clegane took Arya Stark aside... Just in case you hadn't heard, or are annoyed that folks aren't writing about it: Bitcoin is rallying, up around 16% in the last week to a value of a little... Mike Novogratz told CNBC Bitcoin has 'hit escape velocity' and will skyrocket to $60000 by the end of 2021.",0.7351,0.059,0.03,0.91
26,2020-11-19 11:00:00,"If you haven't been paying attention, Bitcoin prices have shot up from $16,677 to $24,241.70 in the last month – that's an increase of 45 per cent. A leaked report from Wall Street giant Citibank has revealed a senior analyst thinks bitcoin could potentially hit a high of $318000 by December 2021,... Hundreds of millionaires have revealed in a new survey that they have either already invested in bitcoin or are planning to invest in the cryptocurrency in... Bitcoin (BTC) has seen a tremendous run, particularly since September, with BTC price surging from $10,500 to $18,400 — a rally of 75% in less than three... As Bitcoin continues to surge, successful online gamblers are turning into even bigger winners by requesting the cryptocurrency while cashing out from some... As Bitcoin (BTC) hit a three-year high on Nov. 18, more people around the world have started moving into the world's largest cryptocurrency, according to... It seems the cryptocurrency's popularity has made a major comeback since peaking three years ago and crashing more than 80% over the following 12 months. Alameda Research's Sam Trabucco pinpoint four general factors are pushing the price of Bitcoin upward as BTC nears its record high. JPMorgan Chase & Co. (NYSE:JPM) CEO Jamie Dimon's view against Bitcoin i... The SoftBank CEO invested close to $200 million of his own money into bitcoin, but quickly grew tired of watching its price rise and fall daily.",0.1655,0.035,0.024,0.942
27,2020-11-20 11:00:00,"Tom Lee, Fundstrat Global Advisors Managing Partner & Head of Research discusses Bitcon's rally. #Bitcoin #Bitcoinrally #TomLeeFor 2020 election results... Nov.19 -- Bitcoin is seizing the spotlight from gold as a hedge against risks such as further dollar weakness or a pick-up in inflation. SoftBank CEO Masayoshi Son Yoshio Tsunoda/AFLO/Reuters SoftBank CEO Masayoshi Son said he ""doesn't understand"" bitcoin, even after he invested $US200. Bitcoin price looks on track to set a new all-time high for these 4 key reasons. Bitcoin rose to a nearly three-year high on Friday, as investors continued to scoop the virtual currency on expectations it could well exceed its all-time... Institutional investors are buying exchange-traded bitcoin products as well as the underlying cryptocurrency. Getty Images. By. Will Hadfield and. PayPal's entry into the cryptocurrency market could be having a dramatic impact on the Bitcoin (BTC) price. In a newly published report, crypto investment... Bitcoin is having a moment, again. The most widely traded cryptocurrency has soared above US$18,000, more than doubling since the end of 2019. The giant online rental marketplace based in San Francisco, Airbnb is considering supporting cryptocurrencies and blockchain technology. The former rapper Robert Bryson Hall II, known professionally as “Logic,” revealed he purchased $6 million worth of bitcoin last month.",0.5719,0.051,0.024,0.926
28,2020-11-21 11:00:00,"Claves para invertir en bitcoin los próximos meses. ¿Es buen momento para invertir a largo plazo? BITCOIN'S price will rise exponentially until 'it'll get almost impossible to buy bitcoin as price rockets higher' Max Keiser has announced. Coinbase is now measuring new capital coming in for bitcoin in the billions, according to the firm's head of institutional coverage. Bitcoin trend is consolidating above $18000 as supports move higher underneath the pair. After posting a fresh 2020 high of $18824, BTC/USD is all set to. Bitcoin (BTC) rose to a record high against the Nigerian Naira on Saturday amid rising sentiment across the cryptocurrency space.Cryptocurrency front-runner... WBTC, Ethereum's most popular wrapped Bitcoin, isn't the only protocol locking up BTC on smart contract chains, and it might mean trouble for institutions... Since the beginning of the fall, cryptocurrency prices have been soaring. On Wednesday the Bitcoin price surpassed the $18,000 mark, an all-time high since... Bitcoin mania is back and with it, the return of sky-high predictions from celebrity crypto fund managers to Wall Street stalwarts of where it can go next. Cryptocurrency fans cite wider institutional acceptance after PayPal Holding's October decision to allow customers to access cryptocurrencies led bitcoin to... Bitcoin traders and investors are turning to what will happen if bitcoin does manage to break its all-time high...",0.8955,0.068,0.012,0.92
29,2020-11-22 11:00:00,"Bitcoin rallied by 15.20% in the week ending 22nd November. Following a 3.00% gain from the week prior, Bitcoin ended the week at $18,392.0. Bitcoin is ""is here to stay,"" BlackRock's chief investment officer of fixed income Rick Rieder told CNBC on Friday. Rieder pointed to millenials openness to... Bitcoin has seen its value skyrocket to around $18000 (11/19/2020 12 AM EST) after dropping down to around just $4840 in mid-March. As the price of bitcoin soars, Chinese cryptocurrency asset managers are looking to expand in places such as Hong Kong and Singapore,... The price of bitcoin is up 225% since the recent March lows and is getting close to overtaking the 2017 all-time high. Bitcoin has surged in 2020, with its price climbing roughly 150% year to date. After many months of volatile trading, the cryptocurrency has climbed back to... Is it now a good time to buy Bitcoin? Meet DCA (Dollar Cost Averaging) In Bitcoin. The answer that every beginner in Bitcoin should know. German ETF and mutual fund issuer Van Eck again turns its attention to Bitcoin after a failed push for an ETF in 2019. Bitcoin's scarcity and lack of true utility make these stocks much smarter investments. Bitdroplet allows investors to start small by investing as little as ₹75 per day. It supports daily investments, weekly or monthly investments.",0.9413,0.101,0.031,0.869
30,2020-11-23 11:00:00,"Ricardo Salinas Pliego, Mexico's second-wealthiest man with a combined fortune estimated at $13.2 billion, has revealed to the public that a tenth of his... As the price of bitcoin soars, Chinese cryptocurrency asset managers are looking to expand in places such as Hong Kong and Singapore,... Coinbase is the largest U.S. crypto exchange - but traders are concerned about its performance during critical price action. Bitcoin's price is gyrating Monday while ether targets the moon. Bitcoin is one of this year's best-performing assets, but many market participants still view it as a complicated, volatile instrument. The bitcoin perpetual futures ""funding rate"" has shot up, suggesting the market may be overleveraged to the bullish side. Bitcoin in 2020 is right between its 2016 and 2012 positions, data shows, as six-month performance sees 2.2x gains. (Bloomberg) -- Bitcoin's back, baby. The best-known and largest cryptocurrency has gained more than 130% in pandemic-ravaged 2020 and in November surpassed... Schulman spoke about the fall of cash, the rise of bitcoin and the institutional traders taking note of both. Understanding how many people use bitcoin in 2021 is a difficult number to accurately distill, but here's what we know.",0.6369,0.067,0.031,0.902
31,2020-11-24 11:00:00,"Bitcoin (BTC) is currently having its second-highest trading day ever as BTC/USD is hitting a new multiyear high of $19,330. Data from Cointelegraph Markets... Fintech companies are helping fuel demand for bitcoin as they open the floodgates for millions of people to trade it. Bitcoin prices were on a record run Tuesday as the No. 1 cryptocurrency nears its loftiest level in its history. Dow Jones futures: In Monday's rally, new Bitcoin play PayPal flashed buy signals. EV plays Tesla stock and Xpeng soared. Apple stock broke key support. Bitcoin, the world's No. 1 cryptocurrency by market capitalization, has breached the $19000 level. Bitcoin continues its fast road uphill with a new peak reached in a day that started with a low value of around US$18000. However, everything went smoothly... The Bitcoin bull run is real, and could see the leading cryptocurrency rise to $22K by the end of this year, according to crypto experts. Bitcoin price hit $19469 for the first time since December 2017, but there are crucial factors that might prevent BTC from hitting a new all-time high. THE QUEEN has expressed her interest in blockchain technology that powers cryptocurrencies such as bitcoin. Crypto is abounding worldwide. In just over ten years, cryptocurrencies and other crypto assets have gone global, with 154 countries across the developed...",0.7814,0.076,0.036,0.889
32,2020-11-25 11:00:00,"Discover how to mine bitcoin in our guide on mining Bitcoins, how to choose hardware for mining: CPU, GPU, FPGA, ASIC. We cover it all on Cointelegraph. Nov.26 -- Antoni Trenchev, co-founder and managing partner of Nexo in London, which bills itself as the world's biggest crypto lender, discusses the outlook... Buy actual Bitcoins on an exchange on CEX.io : https://bit.ly/2IrMSEaInvest in Bitcoin through derivative trading on Bitmex (10% discount on fees)... Bitcoin rouse above $19000 as it closes in on its record-high price. Anthony Pompliano, co-founder and partner of Morgan Creek Digital Assets, joins ""Squawk... People in Abkhazia are infuriated by rolling power outages that are disrupting daily lives. They're also angry at the cryptocurrency “miners” who are... Lithuania's tax authority has sold the cryptocurrencies it previously seized for 6.4 million euros (approximately $7.6 million). The three cryptocurrencies... MVIS has licensed the MVIS CryptoCompare Bitcoin VWAP Close Index (ticker: MVBTCV) to VanEck for use as an underlying index for a Bitcoin ETN. The bitcoin-only hardware wallet Coldcard has released a beta firmware patch for a vulnerability that also affected a competitor hardware wallet earlier... With the exponential development of technology, almost every day we have the opportunity to see innovations that bring wealth to... Bitcoin is nearing its highest-ever price - passing $19,000 (£14,241) for the first time since its calamitous collapse in 2018.",-0.7184,0.039,0.06,0.901
33,2020-11-26 11:00:00,"Bitcoin fell to as low as $16334 as cascading liquidations triggered massive volatility. ""Hodling bitcoin is still important, but to support a circular economy we need both sides going.” Bitcoin Black Friday aims to do just that. Andrei Jikh published a video this week to his 978000 Youtube subscribers explaining that he invested over $100000 into crypto assets. Cypherpunk Holdings (CSE:HODL), a privacy-focused Canadian investment company, has upped its stake in Bitcoin (BTC). The company disclosed Thursday that it... Bitcoin slumped as much as 8.7% while other digital coins like Ether posted double-digit percentage declines. The giveaway is part of Revolut's Black Friday Crypto competition that runs until Sunday 29 November. OK, we have a confession to make: we may have accidentally shilled the bitcoin price a couple of days ago. First, we published a piece on Her Majesty the... Bitcoin slumped nearly 12%, the most since early August, while digital coins like Ether also tumbled. Fresh lows of $16300 mean that Bitcoin price has lost over $3000 in 24 hours. Bitcoin fell 8.7% on Wednesday - just as it neared its highest-ever price - passing $19,000 (£14,241) for the first time since its 2017 collapse.",0.7391,0.097,0.067,0.836
34,2020-11-27 11:00:00,"Bitcoin price is up over 5% and it is trading above $19500. BTC bulls seem to be aiming a new all-time high above the $20000 resistance. In this video I'll give you an overview of Bitcoin from different perspectives. Bitcoin has profound impacts on our understanding of how the economy works... The prevalence of disinformation in our Google-controlled public discourse would make even George Orwell blush. Nothing is ineligible for dispute,... The price of Bitcoin (BTC) dropped below $16,900 again on Nov. 27 across top exchanges, including Binance. The recent pullback comes as whale exchange... Bloomberg praises market depth and liquidity, agreeing that conditions are much better now than during Bitcoin's 2017 bull run. ""Whales are transferring bitcoin to exchanges. The cryptocurrency may trade in a sideways-to-negative manner,"" said one analyst. Bitcoin could surge toward $100,000 next year following yesterday's “healthy pullback,” with market psychology currently in the “belief” stage, says Stack... Bitcoin plunged on Thursday in a sell-off that saw other digital assets fall more than 20%, a slide likely to stoke speculation about the durability of the... The latest Bitcoin rally was just the beginning of a far larger move triggered by institutional capital, say macro investor Raoul Pal. Bitcoin-mania is back with its dizzying rallies and sudden crashes. The cryptocurrency dropped by 8.4 per cent on Thursday after nearing a record high on...",0.8807,0.054,0.0,0.946
35,2020-11-28 11:00:00,"FOMO has returned to the crypto market in a major way, now that Bitcoin has set a new all-time high price record. But as more buyers pile in after an. All Pizza Hut locations in Venezuela now accept a broad range of cryptocurrencies, including bitcoin, via the payment platform Cryptobuyer. Facebook's libra cryptocurrency is reportedly preparing to launch with a single cryptocurrency, a scaled-down version of its original plan. Analysts and traders discuss both bull and bear cases for Bitcoin after BTC's sudden price crash to $16200. Launching Sure-Win Games! A set of 10 new raffles with guaranteed wins of up to €25000. Get paid in BTC or BCH! Guaranteed Winners on Every Draw. By Adam Haigh and Todd White Bitcoin and many of its major peers slumped on Friday in the wake of some of the biggest declines since the onset of the... After some turbulence earlier this week, Bitcoin prices are now up around 6% over the past 24 hours. Without a doubt, Bitcoin (BTC) has become an increasingly popular asset to own among institutional investors. By the end of the second quarter of 2020,... CoinSwitch Kuber, a cryptocurrency investment platform has recently revamped the design of its Android app for enhanced navigation and introduced new... From around $7000 on January 1, 2020 to around $17000 on November 27, 2020, bitcoin has surged during the Covid-19 pandemic.",0.9726,0.106,0.015,0.879
36,2020-11-29 11:00:00,"In this video, we will discuss different strategies and methods to cash out or use your cryptocurrency mining profits. Every region is different so... Ripple Labs Inc. is selling 4 million of its shares in Moneygram, or about a third of its total shareholding in the company. The decision seems in part to... Bitcoin price spikes grab headlines, but the asset's long-term value depends on its developers – and what drives them. Diagonal chain, a blockchain concept,... A Canadian publicly held company has liquidated all of its ethereum and monero holdings and put all of the proceeds into bitcoin. The company is led by a... Bitcoin's bullish run continues and Celsius pushes Eth 2.0 over the finish line in this week's Bad Crypto podcast. The Guggenheim Macro Opportunities Fund will now be able to invest up to 10% of its net asset value in the Grayscale Bitcoin Trust. With bitcoin going through an extended bull-run, scammers and con artists have been on hand to exploit the fear of missing out (FOMO). Bitcoin has climbed above the $18k handle once again and a myriad of crypto assets are up between 1-6% during the last 24 hours. A finance expert has confessed he was wrong about a product that has just hit a record high. So he decided to try it for himself. Error: Could not download required scripts. Please update your browser or turn off ad blocker to continue to watch. Bitcoin Steadies After Biggest Slump...",0.7906,0.111,0.078,0.811
37,2020-11-30 11:00:00,"The bitcoin price has rallied after a $200 billion asset-manager revealed it could ""seek investment exposure to bitcoin indirectly"" to the tune of $500... Bitcoin and other major cryptocurrencies experienced a strong downtrend on November 25. This major correction mainly associated with Black Friday sales... Bitcoin reached a new all-time high (ATH), selling for roughly $19,729 this Monday morning on multiple cryptocurrency exchanges. The speculative frenzy for the best-known cryptocurrency keeps on coming back for more. The price of bitcoin has hit an all-time-high of almost $20,000 three years after the cryptocurrency last spiked to that level. One bitcoin was worth... Top 10 crypto companies hold 830433 bitcoin, currently worth approximately $15 billion. Grayscale is currently at the top with 509581 BTC. The price of bitcoin has skyrocketed up 170% this year alone–eclipsing its record high of $19783 on Monday, but only for a few minutes. Marcus Rashford is the latest celebrity to be exploited by companies selling unregulated investments to consumers. In a report circulated online,... Bitcoin soared to a record high against the dollar on Monday, as its 2020 rally steamed ahead, boosted by increased demand from both institutional and... 'The Bitcoin correction didn't last long, with the cryptocurrency having sights set on new highs once again,' a senior market analyst at OANDA said.",0.5106,0.067,0.034,0.9
38,2020-12-01 11:00:00,"Bitcoin has shot to a record just as billions of institutional dollars have fled gold.Whether that's a simple coincidence or the start of a rotation that... Bitcoin price strongly rejected near the $20000 resistance, leading analysts to debate whether a quick recovery is on the cards. Biotech's biggest short bet, vaccine developer Moderna Inc., broke another intraday record for a fourth straight session Tuesday, with one Wall Street... Bitcoin trading is a popular trend nowadays. The number of traders is constantly growing with more people looking to join the ranks. Bitcoin as a currency... Ethereum 2.0 genesis stakers have pushed the total number of Ethereum nodes past the number of Bitcoin nodes for the second time this year. BlackRock's Larry Fink sounded almost bullish about bitcoin in an interview on Tuesday, as the No. 1 cryptocurrency briefly surpassed heights not reached... It's not an existential threat to the banking system, but a spur toward a post-Covid digital payments future. Bitcoin Tuesday, one of the largest crypto charity events, kicks off today. Here's how you can donate cryptocurrency to your favorite charitable cause. Bitcoin users are often unable to explore the decentralized finance market segment. The vast majority of platforms in existence today are built on Ethereum. Bitcoin owners and traders had their Cyber Monday with the cryptocurrency price hitting US$20,000 on Tuesday. The price rise comes with more institution...",0.9299,0.104,0.024,0.871
39,2020-12-02 11:00:00,"Bitcoin has recently caught fire with institutions, corporations, and hedge funds in 2020, as a defensive strategy to protect wealth against the non-stop. Welcome to another episode of SALT Talks with host Anthony Scaramucci, and guests Cameron and Tyler Winklevoss, the co-founders of Gemini, a cryptocurrency... In 2009, when it was launched, one bitcoin was equivalent to Rs 0.060. Today, a bitcoin is equivalent to Rs 13,71930.31. Gold, on the other hand,... Shark Tank investor Kevin O'Leary told The Pomp Podcast that bitcoin is too volatile and illiquid for his portfolio but he would like to own a... Historian and senior fellow with the Hoover Institution at Stanford University, Niall Ferguson says bitcoin is winning the Covid-19 monetary revolution. The new card 'offers an easy entry point, enabling consumers to accrue Bitcoin through everyday spending.' One of finance's most colorful personalities joins NLW to discuss how advisers spend their money, Robinhood traders, bitcoin and more. Bitcoin has been wavering, fluctuating between a 2.3% gain and 0.9% loss today, remaining little changed around the $19K level at the time of writing. BTC/USD is more likely to reach $300000 in a year's time, the popular analyst says, thanks to an ""amplified bullish feedback loop."" Blackrock CEO Larry Fink says Bitcoin (BTC) is on his company's radar following the cryptocurrency's rapid appreciation over the past few months.",0.9842,0.154,0.026,0.82
40,2020-12-03 11:00:00,"S&P Dow Jones Indices, a division of financial data provider S&P Global Inc, said on Thursday that it will launch cryptocurrency indices in 2021, making it... Many investors aspire to hold bitcoin as a store of value, but right now the cryptocurrency is very volatile, said the head of Fidelity Digital Assets. A continued decline in the U.S. dollar and rising inflation expectations support bitcoin's long-term bullish case as a hedge asset. The investing legend told Yahoo Finance that Bitcoin is on a ""crazy rocket ship ride” that's set go higher. It's being called the 'new gold' and the digital non-sovereign evolution of money: nearly half of millennials prefer bitcoin to stocks, real estate and gold... The prominent hedge-fund luminary has been among the traditional investors who is considered in the decidedly bullish cryptocurrency camp and sees big... Bitcoin has found adoption this year as digital gold. The other promises of cryptocurrency have yet to find fruition, says our columnist. 'The government does not demand any payment in Bitcoin. If any Canadian government agency demands you pay your bills, your taxes in Bitcoin,... Crypto Twitter, like the U.S. Congress, is usually divided. A proposed law to strengthen stablecoin oversight has brought crypto together. Grayscale, the largest crypto asset firm, says the 2020 run is different from 2017 because Wall Street is buying in—and that bitcoin's best use case is...",0.9818,0.136,0.019,0.845
41,2020-12-04 11:00:00,"CNBC.com's MacKenzie Sigalos brings you the day's top business news headlines. On today's show, we break down a potential new law that could force major... Bitcoin is clearly at a pivotal point in its current market cycle. But market cycles aren't always obvious as to what might occur, even if the when. This is an episode of The Pomp Podcast with host Anthony ""Pomp"" Pompliano and guest, Raoul Pal, he cofounder and CEO of Real Vision. Bitcoin has been winning hearts and minds throughout 2020 amid unprecedented central bank money printing and the coronavirus-induced digitalisation of... BTC has been kissing the bottom of $20k for weeks. What's keeping Bitcoin from hitting $20000? On November 26th by 4.30 am, according to trading records from Coinbase, an online market for Cryptocurrencies, Bitcoin (BTC) was trading at $17,331. A CBDC is a central bank digital currency, a new type of money governments are experimenting with that often has blockchain at its core. One of the world's biggest indexing firms is planning to launch cryptocurrency indexing service next year. Can you name America's fastest-growing “bank”? It's not Goldman Sachs or Morgan Stanley. Data show that year to date, Bitcoin has gained nearly 170% and more than 400% since yearly lows in March.",0.9514,0.088,0.01,0.902
42,2020-12-05 11:00:00,"WHEN we talk about buying Bitcoin, it is not a physical coin. ""It's literally just a number,"" said Carsten Sorensen, an associate professor at the London... China researchers are claiming they've matched Google's ""quantum supremacy,"" again raising questions over bitcoin's future in a post-quantum computer world. S&P Dow Jones Indices will launch a cryptocurreny index in 2021, in association with virtual currency data solution company, Lukka. The US isn't the first... Bitcoin is surging to records near $20000, a rally driven in part by the emergence of new investors from individuals to return-starved hedge funds. These supercharged growth stocks can run circles around the world's most popular cryptocurrency. Afraid Bitcoin price might crash? These three key metrics help traders spot bullish and bearish sentiment in the crypto market. Even those who have been in the cryptocurrency space for some time are still in disbelief at how fast Bitcoin is moving from 3. $ 000 to set up a new one... Famed hedge fund manager Paul Tudor Jones has updated his view on bitcoin. Envisioning a bullish future similar to ""the metals complex where you have... Cryptocurrency has come a long way from its roots. Back in 2010, a computer programmer bought two Papa John's pizzas for 10000 Bitcoins. Here are the bear and bull cases for Bitcoin price in the short term as BTC consolidates at $19000.",0.7902,0.047,0.012,0.941
43,2020-12-06 11:00:00,"In this exclusive extract, the author of ""The Bitcoin Standard"" introduces its sequel, ""The Fiat Standard."" After bitcoin's rally has helped catapult cryptocurrencies back into the headlines, investors are eyeing the sky-high returns of smaller so-called ""alt... Bitcoin may be rooted in blockchain technology, but it's evolved into something much more than code. That's why it's not easy to replicate. Bitcoin miners generated an estimated $522 million in revenue in November, up 48% from October, according to on-chain data from Coin Metrics analyzed by... Bitcoin is surging to records, a rally driven in part by the emergence of new investors from passionate individuals to return-starved hedge funds looking to... Five crypto experts weighed in on its rally, explaining why Bitcoin has room to go higher and how the dollar's weakness will fuel it further. Opinion: DeFi will eventually challenge Bitcoin's network security, but there are a few solutions for it to survive. Kraken's Dan Held classified bitcoin as gold 2.0 and envisions BTC closing down the market cap gap with a price tag of at least $288000. ECONOMIES based on traditional currencies are facing 'cardiac arrest', a bitcoin pioneer has claimed. The well-known economic historian connects the dots between bitcoin and CBDCs in the COVID-19 money era.",0.5634,0.058,0.032,0.911
44,2020-12-07 11:00:00,"Today was a relatively uneventful day for Bitcoin (BTC) as the price continues to consolidate into a tighter range. As mentioned by Cointelegraph... MicroStrategy Inc. is doubling down on its Bitcoin bet, saying Monday that it plans to offer $400 million of convertible bonds in order to buy more of the... MicroStrategy is turning to investors to fund up to $400 million more in bitcoin purchases. Financial consultant deVere Group's latest survey indicates that the majority of millennials now consider Bitcoin a safer investment than gold. In a recent interview, Ron Paul stressed that he advises cryptocurrency advocates to be vigilant toward the government. ""It's down 30 and I was using it to leverage my Tether and my Ethereum,” a character on the TV show 'Shameless' said of Bitcoin. The new bill in Congress aims to regulate stablecoin issuers by requiring them to obtain a banking charter. Unprecedented government stimulus measures, an ongoing global pandemic and a stock market at all-time highs have many investors looking for a safe-haven... While bitcoin appears more like a speculative reflection of geopolitical risks than protection against them, it does get traction as a hedge against... Michael Saylor, the CEO of publicly listed American business analytics firm, MicroStrategy, has announced the company's latest Bitcoin holdings via his...",0.5379,0.043,0.021,0.936
45,2020-12-08 11:00:00,"Bitcoin price declined more than 5% and broke many supports near $18500. BTC could correct higher, but upsides might face hurdles near $18600. Electronics manufacturer hit by cyber-attack. A ransomware attack on electronics giant Foxconn has resulted in cybercriminals demanding $34.7 million. Bitcoin developers at venture-backed Blockstream created a new platform that could make it easier to settle securities in the $350 billion cryptocurrency. Bitcoin price is correcting and most of the crypto market is red, but strong fundamental factors are pushing select DeFi and NFT tokens higher. The more attractive the cryptocurrency is as an asset, the less useful it is as money – and vice versa. German private bank Hauck & Aufhäuser says it will launch a crypto investment fund in January next year, allowing institutional and semi-institutional... PRNewswire/ -- VeriBlock has chosen ZelCore to become the world's first commercial wallet to integrate its Proof-of-Proof (""PoP"") mining technology. Square (SQ) intends to support the use of renewable energy in bitcoin mining with a new Bitcoin Clean Energy Investment Initiative, and it's dedicating $10... MicroStrategy said on Tuesday it plans to offer $400 million worth of convertible bonds to raise funds to purchase more bitcoin. Proceeds from the private... Alexander Vinnick, the Russian man who founded and ran the now-defunct Bitcoin exchange service BTC-e, has been sentenced to five years in prison.",0.9796,0.161,0.055,0.784
46,2020-12-09 11:00:00,"JPMorgan strategists said on Tuesday that gold will suffer in the long-term as more institutional investors adopt bitcoin. The strategists noted that in the... When bitcoin hit an all-time high of some USD20,000 earlier this month, it rounded off a remarkable year for the world's leading cryptocurrency – and fully... With editing and minor content additions by ACFCS VP of Content, Brian Monroe and contributions by Aaron Kahler, subject matter expert and founder and Chief... Bitcoin has fallen sharply over the last 24 hours, moving away from the key $20000 per bitcoin level... A Wells Fargo unit doesn't recommend bitcoin to clients because they can't yet hold cryptocurrency in their accounts. What if that changed? Fidelity Digital Assets will allow its institutional customers to pledge Bitcoin as collateral against cash loans in a partnership with blockchain startup... The rise of cryptocurrencies in mainstream finance is coming at the expense of gold, says JPMorgan Chase & Co. Money has poured into Bitcoin funds and out... Marathon Patent Group, announced the firm is purchasing 10000 Antminer S-19j Pros from the Chinese mining manufacturer Bitmain. Growing mainstream acceptance of Bitcoin (BTC) as a reserve asset is having a direct impact on gold, setting the stage for a major shift in institutional... BOSTON--(BUSINESS WIRE)--Fidelity Digital Assets℠ today announced a new offering that enables clients on Fidelity's institutional-grade digital assets...",0.8102,0.084,0.035,0.881
47,2020-12-10 11:00:00,"Investors are bringing Bitcoin back down from the stratospheric levels it reached in recent weeks. The cryptocurrency is falling slightly as investors take... Watch part 1 of the interview: https://youtu.be/FgKOH1SrrvULyn Alden, founder of Lyn Alden Investment Strategy, addresses the biggest misconceptions about... The number of developers in crypto is ticking up again, and one network remains a clear winner in attracting coders. Bitcoin slipped below $18000 again Thursday as ether's volatility in 2020 shows a different dynamic. It's been touted as the best performing asset of 2020, so what's been driving Bitcoin's recent success amid a global pandemic? Janine Grainger from Easy... Massachusetts Mutual has made a $100 million investment in bitcoin and a $5 million equity stake in NYDIG. The trend poses a problem for bulls in precious metals markets over the coming years if investors move, even a small slice, of their allocations away from... Bitcoin isn't the most widely used cryptocurrency. That accolade belongs instead to the USD-pegged stablecoin Tether (USDT). The new payment link feature allows anyone to send bitcoin cash by text, email, and social apps like Facebook, Whatsapp, and Telegram. Bitcoin did in fact trade at an all-time record for a brief moment, but technical analysts like to draw lines with markers instead of pens for a good...",0.9451,0.112,0.02,0.868
48,2020-12-11 11:00:00,"Leader in cryptocurrency, Bitcoin, Ethereum, XRP, blockchain, DeFi, digital finance and Web 3.0 news with analysis, video and live price updates. Welcome to another episode of SALT Talks. Today's guest is Dr. Saifedean Ammous, the author of The Bitcoin Standard: The Decentralized Alternative to... Welcome to another episode of SALT Talks with host Anthony Scaramucci, and guest PlanB, a Dutch institutional investor with a legal and quantitative finance... MicroStrategy's debt raise resulted in an estimated $639 million for bitcoin purchases. There are more bitcoin ""whales"" than ever, and new data shows how they drive market movements. With a rally of nearly 100%, Bitcoin catapulted itself into another dimension over the last eight weeks. The investment firm's digital assets unit will offer bitcoin custody for cash loans in partnership with BlockFi. Good Morning! Bitcoin, the digital currency known for dizzying ascents and stomach-churning declines, has found a friend in millennials. The downside of Bitcoin is limited in the short term as BTC attempts to recover from a steep pullback. The Winklevoss twins say Bitcoin's current bull run is different from the previous boom because institutional investors have now bought the cryptocurrency.",0.8478,0.079,0.032,0.889
49,2020-12-12 11:00:00,,0.0,0.0,0.0,0.0
50,2020-12-13 11:00:00,"Bitcoin moon is coming. The crypto winter appears to have thawed out. Now what? Bitcoin's ""realized"" price today hit an all-time high of $7670.15. Its ""realized"" market cap also made new records. Just because gold is losing momentum and bitcoin is gaining it doesn't mean investors are selling gold to buy bitcoin – not yet, anyway. Cryptocurrencies are the new “golden child” in some investing circles. Bitcoin is the new hot commodity so to speak. But is it new revolution,... The MicroStrategy CEO took to Twitter to dismiss widespread speculation his company's recent massive purchases of bitcoin have turned it into an investment... The French council of ministers has approved a series of new measures to combat the anonymity of cryptocurrency transactions. Anonymous accounts are banned... Bitcoin (BTC) remains in the spotlight after MassMutual became the latest company to allocate $100 million of its portfolio into Bitcoin. Ruchir Sharma speculates that bitcoin could replace the dollar as a reserve currency (“Will bitcoin end the dollar's reign?”, Opinion, December 10). A major darknet marketplace, Sipulimarket, has been shut down and its assets, including bitcoin, were seized by Finnish Customs, in cooperation with Europol... A recent investment in Bitcoin by Massachusetts Mutual Life Insurance Co. highlights the potential for additional institutional demand for the...",0.3313,0.037,0.031,0.932
