,date,text,Google compound,Google positive,Google negative,Google neutral
26,2021-05-18 10:00:00,"Two key Bitcoin price metrics signal that whales bought the dip to $42000, a hint that BTC may be gearing up for a new all-time high by mid-June. MicroStrategy Inc. built up its Bitcoin cache with a new $10 million purchase, adding to Michael Saylor's bet on the digital currency amid the latest wave... American surfing icon Kelly Slater has condemned Elon Musk after the Tesla owner ramped up his dispute with bitcoin this week. The most recent Bank of America Fund Manager Survey finds that the most crowded trade is ""long bitcoin."" Nonetheless, 75% of fund managers say the... Bitcoin has fallen 20% since Musk tweeted about the asset's environmental issues. Some Bitcoin watchers on Wall Street see more losses ahead for the world's largest cryptocurrency. The extreme volatility in Bitcoin prices makes many investors wary of investing in the cryptocurrency. Yet others view it as owning a venture capital-backed... DarkSide, the hacker group behind the Colonial ransomware attack, received $90 million in bitcoin ransom payments, according to blockchain sleuths Elliptic. Losses to fraudsters pretending to be celebrities rose 1000% in a year, say US consumer officials. There was little enthusiasm for buying the dip in bitcoin options markets, one exchange boss said.",-0.9459,0.019,0.095,0.887
27,2021-05-19 10:00:00,"If there's one cryptocurrency you should know about, it's Bitcoin. As the first cryptocurrency, Bitcoin has become the most valuable and commonly held among... Error: Could not download required scripts. Please update your browser or turn off ad blocker to continue to watch. Bitcoin Plunges 25%, Draining $500... 56% of Australians think that Elon Musk created Bitcoin, according to a new survey. Elon Musk has highlighted the cryptocurrency's environmental impact and governments are starting to take notice. The cryptocurrency fell to around $30000, more than 50% down on its April highs, extending a recent downturn in its valuation. As Bitcoin pulled back to five-month lows near $30000, JPMorgan analysts suggested that large institutional investors were now dumping Bitcoin in favor of... Bitcoin continued to plummet on Tuesday morning, falling below the $40000 mark and extending losses to 14% in the last 24 hours. Stock indexes fell globally on Wednesday ahead of minutes from the U.S. Federal Reserve, while cryptocurrencies plunged after regulatory moves from China,... The chief investment officer of ARK Investment Management, considered similar to Warren Buffet among technology investors, told Bloomberg TV that Bitcoin is... Arguably the most popular digital currency among the current crop of cryptocurrencies, the price of Bitcoin has considerably nosedived over the past months...",0.3369,0.06,0.059,0.881
28,2021-05-20 10:00:00,"Cryptocurrency miner Marathon Digital Holdings (MARA) has been volatile as the price of Bitcoin fluctuates wildly. Here is what the fundamentals and. CNBC's ""TechCheck"" discusses the bear case on bitcoin with Maciej Ceglowski of Pinboard. Subscribe to CNBC PRO for access to investor and analyst insights... The trouble for the cryptocurrency began when the China Banking Association warned about risks associated with digital currencies. Bitcoin pared its gains and briefly dipped into negative territory on Thursday amid news that the Treasury Department is setting forth its crackdown efforts... Bitcoin fell to a low of $46255 (AUD) today as major cryptocurrencies across the board continue to shed gains. 'They are signaling 'we are going to get all kinds of indications of people spending crypotcurrency,' one observer said. A broad rally among digital currencies has brought Bitcoin, Ethereum, and Dogecoin, and many others to nearly the point they were before yesterday's... At one point on Wednesday, May 19, Bitcoin plunged 30% to near the $30000 mark (a new low since Feb... Over half of the Australian participants in a new poll by Finder believe Elon Musk invented the first crypto, Bitcoin. After hitting an all-time high last week, the total value of all cryptocurrencies tanked Wednesday by nearly $1 trillion, before slightly recovering,...",-0.7003,0.041,0.067,0.893
29,2021-05-21 10:00:00,"Ex-Google Techlead on the hidden threat to Bitcoin: stablecoins. Following the data and where the ""big money"" is moving like Facebook's Diem digital currenc... It is pretty clear where IAC chairman Barry Diller stands on bitcoin: he hates it and views it as a potential danger to would-be investors. China will crack down on bitcoin mining and trading activities as part of efforts to fend off financial risks, the State Council's Financial Stability and... Speculators betting for years on bitcoin becoming a stateless digital currency that's widely used for online retail and payments are largely responsible for... The Chicago Mercantile Exchange (CME), seen as a proxy for institutional trading activity, has risen back to the number two spot on the list of biggest... Chinese individuals could still buy bitcoin and other cryptocurrencies and trade them on overseas exchanges on Thursday. Bitcoin is not the future. It is the present. The cryptocurrencies are already here to rule. Or, at least that's what they say. Fine, point accepted. If you were worried about your savings at a time of financial uncertainty—say, the looming threat of inflation—would you hand your money over to Elon Musk? Advocacy group Friends of the Earth is also said to be reconsidering its acceptance of the cryptocurrency. Felix Dian is in fighting spirits after this week's crypto meltdown.",0.4019,0.103,0.088,0.81
30,2021-05-22 10:00:00,"Read more about Bitcoin rises after Musk supports crypto in battle against fiat currencies on Business-standard. Bitcoin rose after Musk's post to trade at... Since the whale's last 1000 bitcoin spend on March 23, the patterns of 20 decade-old strings of coinbase rewards are seemingly over. Whether it's price is surging or dipping, Bitcoin stays a hot topic. What exactly is it, how does it work, and is it a worthwhile investment? Bitcoin markets operate 24/7, setting the stage for price swings at unpredictable hours, with retail and day traders driving those moves. On May 22, 2010, Laszlo Hanyecz agreed to pay 10000 Bitcoins for two delivered Papa John's pizzas. Persistent struggles with high fees and network congestion have allowed layer-1 solutions like Polkadot, Solana and Cosmos to become established... Today is National Bitcoin Pizza Day. The date is celebrated as a tribute to Laszlo Hanyecz, who traded his bitcoins for pizza in 2010. US stock-index and oil futures pull back as cryptocurrency prices plunge this week. 'We believe that most of the leverage is out of the system now and bitcoin should start to form a base here,' said Pankaj Balani of Delta Exchange. Beijing will intensify the crackdown on bitcoin mining to protect the country's financial system, as well as meet its clean energy and reduced carbon...",0.9584,0.117,0.028,0.855
31,2021-05-23 10:00:00,"Bitcoin has a long way to go in this bull market, and the rest of the year looks bright. Bitcoin has been dropping steadily over the last couple of weeks, prompting many to say that the Bitcoin bear market is upon us. While this may be true,... Bitcoin prices fell as much as 13% on Sunday, extending losses from a gut-wrenching week for cryptocurrencies. Cryptocurrency has always been volatile, but it's experienced quite the wild ride over the past few months. After shattering records and reaching... Cryptocurrencies rebounded on Monday, reclaiming ground lost during a bout of weekend selling that was fuelled by further signs of a Chinese crackdown on... Wall Street strategists face an almost impossible task in trying to analyze the outlook for Bitcoin and other tokens after a volatile rout. The price of Bitcoin won't stop falling, which means Tesla 's Bitcoin holding is now very likely below where the company purchased its position. The latest bout of volatility comes after a multi-day selloff that sent the price of ether and bitcoin plummeting. Bitcoin prices on Sunday afternoon are in free fall anew, with the world's No.1 crypto spiraling down more than 50% from a peak in around the middle of... Bitcoin's extreme volatility carried into the weekend as the world's largest cryptocurrency continued to whipsaw investors still reeling from a brutal...",0.6806,0.046,0.021,0.933
32,2021-05-24 10:00:00,"After a punishing selloff last week, bitcoin dropped to $32919.75 on Sunday afternoon, according to CoinDesk, down 14% over the previous 24 hours and more... Investing in bitcoin, or other cryptocurrencies, is risky for most retail investors. Here are some ways to invest in the movement without holding coins. Cryptocurrency News: HSBC has no plans to launch a cryptocurrency trading desk or offer the digital coins as an investment to customers, because they are... However, within the next 24 hours, the price had again stabilized at around $42274. In April, Bitcoin had touched an all-time high of $64863. Concerns about a looming global debt crisis have taken the world's top hedge fund manager from doubting bitcoin (BTC) to dabbling in it. Global investment bank Goldman Sachs now considers bitcoin an investable asset. ""Clients and beyond are largely treating it as a new asset class, which is... Read more about Cryptocurrency - Is it worth including in your portfolio? on Business-standard. Bitcoin's price is up nearly 16 per cent so far in 2021... Companies with Bitcoin on their balance sheets may be getting nervous. Three big corporate investors in Bitcoin are Tesla, MicroStrategy and Square. A leaked report from Wall Street giant Goldman Sachs﻿ has given ethereum a ""high chance"" of overtaking bitcoin as a ""dominant"" store of value—calling it the... Strategists said heightened regulatory pressure as well as its technical picture are pointing to more wild trading ahead.",-0.8979,0.051,0.098,0.851
33,2021-05-25 10:00:00,"For all you've probably heard about Bitcoin, Ethereum, and other cryptocurrencies lately, many financial experts say it's the technology behind crypto you... Bitcoin slipped as much as 6.5 percent to $36494 in New York trading on Tuesday. Inner Mongolia in March announced plans to ban new cryptocurrency mining projects and shut down existing activity to cut down on energy consumption. Bitcoin has collapsed ~50% since its $65K peak during the last 3 weeks. Find out why my target price for Bitcoin is $15K-20K during the next few weeks. HSBC chief Noel Quinn says the bank has no plans to launch a cryptocurrency trading desk or offer the digital coins as an investment to customers,... Florida man Laszlo Hanyecz traded 100000 Bitcoins in 2010 for pizzas. The cryptocurrency's future growth is now linked inextricably to real-world sustainability issues that go beyond carbon. Kyle Davies and Su Zhu started Three Arrows Capital at the kitchen table of their apartment in 2012. Now they're among the world's biggest crypto holders... Elon Musk, the Tesla﻿﻿ chief executive that has sent the bitcoin price on a roller coaster this year, has continued his potentially ironic support of the... Where there's a prime brokerage opportunity, there's a way. And if there's a whale, there's a will.",-0.0772,0.047,0.053,0.899
34,2021-05-26 10:00:00,"My first Covid-19 vaccine shot came with a dose of cryptocurrency advice. The guy administering my jab in the back room of a small clinic on Coney Island... China's cracking down on cryptocurrency. But it's not because it doesn't like the idea of an all-digital economy. It looked like a reckless bet at the time, and in these days of crypto-madness, it's looking more outrageous by the day. Early this year, Elon Musk famously... A representative of PayPal has announced that it will allow users to transfer bitcoin from the platform to their own third-party wallets. Bitcoin's price has fallen dramatically in recent weeks, reaching its lowest point since February. Here's why many investors believe it will rise once... Bitcoin shows signs of bottoming out as three on-chain indicators flip bullish following the latest price rally toward $40000. An advertising campaign telling people in the U.K. ""it's time to buy"" bitcoin has been banned by the nation's advertising regulator for being irresponsible. The world's largest cryptocurrency by market cap, Bitcoin (CRYPTO:BTC) was bouncing back on Wednesday. To briefly recap, the price of Bitcoin hit an... Altcoins moved higher, while a lack of buy volume prevented Bitcoin and Ether price from breaking out after the completion of a bullish inverse head and... Bitcoin can reduce aid corruption, help end dependency and bootstrap renewable energy for emerging markets.",-0.9677,0.048,0.124,0.828
35,2021-05-27 10:00:00,"ZebPay, one of the largest cryptocurrency exchanges in India, on Thursday said it would be launching a lending platform on which crypto investors would be... Ren has integrated Polygon. BTC, BCH, DOGE, and ZEC will initially be available through RenBridge with more assets to follow. Brisbane CEO Lachlan Feeney conducted a bold bitcoin experiment, where he paid his salary in the cryptocurrency for six months, and only paid for things... Error: Could not download required scripts. Please update your browser or turn off ad blocker to continue to watch. BOJ Governor Kuroda on Global Inflation... I believe that Bitcoin and other cryptocurrencies have been promoted by the establishment to make digital currencies popular and widely accepted by... Steps are being taken to ensure green Bitcoin options for investors, but this may only serve as a short-term solution to a long-term problem. A reckoning over Bitcoin mining's impact on the environment has hurt the price of the cryptocurrency in recent days, but the attention it is getting is... The draft rules, which will be open for public comment until June 1, could set a precedent for other bitcoin mining hubs in China. A campaign with the message 'it's time to buy' bitcoin took advantage of consumers' lack of experience, a regulator ruled... If there is one invention that is a pure embodiment of uniqueness and is capable of revolutionizing an entire industry – it is Bitcoin.",0.4582,0.086,0.053,0.861
36,2021-05-28 10:00:00,"Police have discovered a cryptocurrency operation that used stolen electricity to mine bitcoin in the West Midlands. Officers from West Midlands police... What are Bitcoin, blockchain and cryptocurrencies and can they lead to a more equitable, decentralised finance system? With bitcoin's environmental issues affecting its price and adoption, the community needs to reach across boundaries to develop sustainable solutions,... Police in the United Kingdom raided what they thought was a cannabis farm near Birmingham, only to discover it was a Bitcoin mine. The two require similar... Bitcoin is nursing losses on Friday despite hopes of more inflation-boosting U.S. stimulus to come. On Friday, President Joe Biden is set to release his... West Midlands police this week found a warehouse with about 100 computers using stolen electricity to create cryptocurrency. Officers raid a property near Birmingham suspected of housing a cannabis farm, but find 100 computer units running Bitcoin mining and stealing electricity. More than 600000 Aussies have invested in cryptocurrency recently, according to the ATO, which is concerned about people are trying to dodge declaring their... Bearish news is causing the crypto market to dip and uncertainty reigns as to when prices might pick up again. Bitcoin (BTC) trading around $35,889 as of... Bitcoin is “already on its way and it'll be impossible to shut it down,” Ark Investment Management's Cathie Wood said.",-0.9155,0.02,0.076,0.904
37,2021-05-29 10:00:00,"A guide on ways to buy Bitcoin and list of Bitcoin exchanges. ATMs, Gift cards, cryptocurrency exchanges, P2P exchanges, Difficulties of buying Bitcoin. In Australia, the speed of regulation has not matched bitcoin's rapidly rising price nor increasing interest from investors. The industry wants that to... Corporate treasurers fed up with rock-bottom returns on their cash are about to get another pitch from the world of crypto. Bitcoin Pizza Day is celebrated every year to commemorate the first commercial transaction using Bitcoin as a currency. On May 22, 2010, Bitcoin was first... Suze Orman thinks Bitcoin is worth a small monthly investment. Find out why she likes the cryptocurrency and if you should take her advice. As the cryptocurrency mania continues to grip old and new investors alike, JPMorgan CEO Jamie Dimon has said that his views haven't changed and that people... Canada's Purpose Bitcoin ETF had minor outflows amid the cryptocurrency's recent dive, while the Grayscale Bitcoin Trust saw its share price drop even more... Crypto may be past the point where it can be considered self-contained | Finance & economics. By asking yourself the right questions first, buying Bitcoin won't be a decision you regret. There have been lots of first-time Bitcoin buyers in the last... The 2021 Bitcoin bubble has popped and the technicals indicate a downward trend. My target price for my short position is $30K and $20K, where I will cover...",0.8234,0.074,0.039,0.887
38,2021-05-30 10:00:00,"A tech writer has revealed how she blew Bitcoin now worth almost $500000 on a Sushi dinner for strangers. Crypto trade volumes have increased a hair on Sunday, and a few crypto assets have seen decent percentage gains. A Chinese economist and assistant director at the International Monetary Institute of Renmin University, Qu Qiang, has predicted that ""We're all going to... Bitcoin is currently one of the top-performing cryptocurrencies due to its bull run. It also has found implementation in the public sector as well as... Shiba inu coin has gained significant momentum since its inception. The coin received particular hype after Elon Musk's SNL appearance. ""Bitcoin crashing. Great news,"" tweeted “Rich Dad, Poor Dad"" author Robert Kiyosaki on Sunday, saying it provides a good buying opportunity. Thinking of putting some money into the popular cryptocurrency? Don't make that move until you address these important points. Bitcoin rose 5.24% to $36447.68 at 12:00 GMT on Sunday, adding $1815.60 to its previous close. Bitcoin, the world's biggest and best-known cryptocurrency,... A strong push by Wall Street to open up access to Bitcoin investment is meeting resistance from a bipartisan group of lawmakers and regulators in Washington... Traders are using a variety of strategies to determine whether Bitcoin price has bottomed, but on-chain activity and derivatives data hint that the...",0.9118,0.103,0.009,0.888
39,2021-05-31 10:00:00,"As Bitcoin's price shows new signs of bullish momentum, data from various on-chain indicators suggests that the current sell-off is reaching an end. Bitcoin is on track for the second-biggest monthly percentage decline on record, despite bouncing from session lows in Asia. The growing popularity of cryptocurrencies like Bitcoin is “of great concern,” Ireland's central bank director general for financial conduct declared. At the time of writing, the price of a single Bitcoin is £24,208, having dropped more than £20k in value and counting from its all-time peak price of... Error: Could not download required scripts. Please update your browser or turn off ad blocker to continue to watch. Bitcoin's Wild Ride Explained... Bitcoin and other cryptocurrencies are unlikely to escape regulatory oversight as supervisory authorities respond to the sheer popularity of the phenomenon,... Bitcoin's share of the crypto market dropped from 70% at the start of 2021 to 42% today. Long-term Bitcoin holders remain unfazed by the recent sell-off to $30K. Cryptocurrency price turmoil has gripped markets over the last few weeks, with ethereum, the second-largest cryptocurrency after bitcoin, losing around 50%... In a recent address on YouTube, Hoskinson spoke at length about how cryptocurrencies are starting to develop independent of bitcoin (BTC).",0.9231,0.112,0.043,0.845
40,2021-06-01 10:00:00,"Bitcoin bull Brian Kelly says a breakout could lie ahead. With CNBC's Melissa Lee and the Fast Money traders, Tim Seymour, Guy Adami and Dan Nathan. The company is exploring a number of options, including a SPAC merger, said tZERO VP of Investor Relations Michael Mougias. A lull in Bitcoin's wild swings in recent days has been taken by some as a tentative sign the fragile digital currency could recover. Another way of looking at the philosopher Craig Warmke's conception of Bitcoin as a fictional substance. Bitcoin is bringing dirty power plants out of retirement. Earthjustice is fighting this new trend in order to put an end to fossil fuels once and for all. ETC Group (www.etc-group.com), the specialist provider of innovative, digital asset-backed securities, announces that its BTCE Bitcoin product will be. Investors have been selling bitcoin for the past week, according to on-chain data. Meanwhile, ether's daily trading volumes have consistently outpaced BTC's... Ethereum seems to be beating Bitcoin on many fronts. Bitcoin has seen a major fluctuation in price. It rose to the all-time high of $65000, only to fall 50... This Sunday, May 30, investor Robert Kiyosaki tweeted that he was pleased with the price drop that bitcoin has experienced. But what was the reason? NEW DELHI: With a drop of 36% in May, Bitcoin has posted its worst fall since November 2018 as lofty valuations, concerns over its environmental impact and...",-0.872,0.028,0.065,0.908
41,2021-06-02 10:00:00,"Bitcoin is forming a textbook downside continuation structure called a bearish pennant whose ultimate breakout target lurks near $16000. Bitcoin is on the cusp of a “death cross” – a technical pattern that would likely presage another major selloff for the original cryptocurrency,... The price of bitcoin and other cryptos have rebounded after they plummeted last week following comments from Elon Musk and Chinese regulators. Kraken, one of the oldest crypto exchanges, is bringing its mobile app to the U.S., following its European debut earlier this year. Jeff Currie, the global head of commodities research at Goldman Sachs, described Bitcoin as a “risk-on” asset that is similar to copper as a hedge against... It's a block (chain) party. Crypto billionaires, athletes, politicos and more than 20,000 attendees are descending on Miami for the largest-ever Bitcoin... A Bitcoin account dormant for about nine years has now been activated. Worth $12778 (Rs 9.3 lakh) when it went dormant in 2012, the 900 BTC it holds are now... For many critics, the current bitcoin (CRYPTO:BTC) price of over $35,000 is already too high. They tend to point to a lack of real-world use cases and... Tesla and China's restrictions to 'bitcoin' have brought to the foreground new ways to generate more energy-efficient cryptocurrencies. Bears' misplaced belief that Bitcoin's price would drop to $32000 allowed Friday's BTC options expiry to become unexpectedly balanced.",-0.4588,0.041,0.058,0.902
42,2021-06-03 10:00:00,"Bitcoin price just saw the worst high timeframe correction in years, falling sharping by 50% and instilling fear across the market. The turn in sentiment. Cryptocurrencies such as bitcoin are a ""farce"" and a symptom of bubbles forming in financial markets, Amundi chief investment officer Pascal Blanque said on... The rising ETH price has some wondering whether the altcoin will eventually overtake bitcoin as the king of crypto. Digital currencies aren't tied to any regulatory authority, and they freely trades outside standard hours for equity exchanges—giving investors the... State-owned media outlets have published recent articles encouraging people to stay away from the crypto markets. Bitcoin Price in India: The dormant account shows that 900 bitcoins were transferred to it in August, 2012. At that point of time, the value of those... Most policymakers and central bankers are highly skeptical of bitcoin, but Norway's finance minister sees some potential in the cryptocurrency. Up to 50 companies dealing in digital assets such as bitcoin could be forced to stop trading immediately. Crypto bull Elon Musk on Thursday evening issued a cryptic tweet that many in the crypto world were interpreting as the billionaire's breakup with bitcoin,. Update: An earlier version of this article incorrectly reported that capital inflows into Grayscale Bitcoin Trust declined due to a lack of Wall Street...",-0.6119,0.058,0.075,0.866
43,2021-06-04 10:00:00,"Join Bitcoin Magazine as we stream Day 1 of the biggest conference in Bitcoin live from Miami.Find Bitcoin 2021 Day 2 Content Here... Tesla CEO Elon Musk has broken up with Bitcoin. Then again, maybe he didn't. Late Thursday, Musk posted on Twitter #Bitcoin followed by an image of a broken... A decade to hyperbitcoinization is ""most likely,"" says Kraken executive Dan Held, a forecast echoed by Unchained Capital's Parker Lewis. 50010 Total views. “Bitcoin is for everyone. It's important to us to build an inclusive product that brings a non-custodial solution to the global market,” the CEO said. Blockchain underpins cryptocurrencies such as Bitcoin, but experts in the sector are now looking at other applications for the technology. No clear signal for Bitcoin's price, except for uncertainty. Investors are puzzled as the first cryptocurrency by market cap follows crab-like price. The world's biggest cryptocurrency bitcoin is plunging towards a “death cross” – a technical pattern that could lead to another major sell-off of the coin... Square CEO Jack Dorsey said the company is considering building a hardware bitcoin wallet. Shares of Square closed up about 1% on Friday. Tesla CEO Elon Musk tweeted a meme about a couple breaking up, adding the hashtag #Bitcoin and a broken heart emoji. InvestorPlace - Stock Market News, Stock Advice & Trading Tips. A new Bitcoin (CCC:BTC-USD) price prediction claims that the crypto could hit the $100,000...",-0.6486,0.047,0.061,0.893
44,2021-06-05 10:00:00,"Jack Mallers: Founder and CEO of Strike. For more compelling video content from Bitcoin's original publication, subscribe and turn on notifications for the... Join Bitcoin Magazine as we stream Day 2 of the biggest conference in Bitcoin live from Miami.Schedule: 9:00:00 AM ET: Day 2 Welcome + Opening... Join the Bitcoin 2021 conference for the first-ever public phone call from Silk Road founder Ross Ulbricht, recorded from a federal penitentiary. Square Inc. will partner with blockchain technology provider Blockstream Mining to build an open-source, solar-powered bitcoin mining facility. Bitcoin uses a lot of electricity. So do electric cars, space travel and civilization in general, but few things burn energy so shamelessly. Bitcoin enthusiasts prize the cryptocurrency as beyond the reach of any government. Yet up to three-quarters of the world's supply has been produced in just... Cryptocurrency investors are beginning to think about the afterlife of their digital assets — and a burgeoning industry awaits them. If interest in Bitcoin continues to rise in the upcoming months and years, the growth of Bitcoin's value seems to be inevitable. New investors bought into cryptocurrencies this year looking to make some quick money or to avoid missing out on the next big thing. Now, on the heels of... Why put all savings into traditional forms of wealth such as land or shares? Why not into non-traditional forms such as Bitcoin and NFTs (non-fungible...",0.9783,0.161,0.043,0.796
45,2021-06-06 10:00:00,"Bitcoin, Dogecoin, Ethereum, NFT's, all explained in one simple guide! Do consider subscribing if you enjoyed! It would make my day if you could also follow... Many investors rely on bullish breakouts from Bitcoin as a sign of the next altcoin season but data suggests this strategy is flawed. El Salvador may become the first country to make Bitcoin legal tender after President Nayib Bukele announced he would soon propose a bill that could... Investment bank Goldman Sachs recently held two roundtable sessions for chief investment officers of hedge funds. The bank found that they see bitcoin as... A slew of crypto-related accounts in China's Twitter-like Weibo platform were blocked over the weekend, as Beijing stepped up a crackdown on bitcoin trading... Gold will surge to fresh highs in the next year, but investors seeking currency alternatives as global debt balloons should look to Bitcoin, according to a... The Chinese microblogging site banned at least a dozen popular cryptocurrency accounts on Saturday as Beijing continues to crack down on the... GBTC premium stays negative for over three months as its holdings decline gradually, while BTC price struggles around the $37000 mark. Tony Hawk discussed bitcoin at the Bitcoin 2021 conference in Miami and told the crowd he got into the crypto economy in 2012. SAN SALVADOR, El Salvador (AP) — El Salvador President Nayib Bukele announced in a recorded message played at a Bitcoin conference in Miami Saturday that...",-0.7983,0.054,0.074,0.872
46,2021-06-07 10:00:00,"The business-software firm said it will sell $400 million of bonds to raise cash to buy Bitcoin. It already owns more than $3 billion of the currency. The president of El Salvador stunned the world by appearing at a major bitcoin conference and revealed potentially gamechanging plans for cryptocurrencies. There's never a dull moment in the crypto space ⁠— and this past week was particularly buzzy. From the latest Elon Musk tweets that reportedly impacted... After Bitcoin's massive crash last month, business analytics company MicroStrategy, the cryptocurrency's biggest corporate owner, warned Monday it expects... Once a nerd's hobby, Bitcoin is huge business. What does a story about pizzas have to do with it, and is it true if you forget your password,... It's kind of weird to say this, but after more than a decade of Bitcoin's existence, there's finally some consensus about what it is. Chinese social-media service Weibo suspended some crypto-related accounts. Chinese authorities have recently cautioned on crypto trading and mining,... Former U.S. President Donald Trump is still not a fan of Bitcoin, calling it a scam while stating that the dollar should remain the “currency of the world.”. Several popular accounts on Twitter-like service are closed down, displaying message saying account 'violates laws and rules' The president of Central American nation El Salvador, Nayib Bukele, today announced a proposal to make the cryptocurrency Bitcoin a legal form of tender.",-0.9187,0.044,0.097,0.86
47,2021-06-08 10:00:00,"CNBC.com's Pippa Stevens brings you the day's top business news headlines. On today's show, MacKenzie Sigalos breaks down bitcoin's latest turn lower after... In just over a decade, Bitcoin has turned from an idea into one of the most talked-about financial assets.El Salvador's president is planning to make his... Bitcoin slumped to a two-week low, with analysts pointing to a technical breakdown as well as the recovery of Colonial Pipeline Co.'s ransom as evidence... Cryptocurrency prices plunged after the FBI seized Bitcoin sent to an affiliate of the ""DarkSide"" hackers behind a major US oil pipeline hack last month. ANKARA. Experts are divided on El Salvador's adopting Bitcoin as observers cite its use in money laundering and illicit transactions against a long-term... Bitcoin prices corrected in the last few days. Where will the world's most prominent cryptocurrency head next? Amid Bitcoin's decline this week, eagle-eyed chart-watchers noticed an ominous-sounding technical breach could be at hand: the coin is approaching a bearish... Justin Urquhart-Stewart, co-founder of Seven Investment Management and the Regionally investment platform, thinks Bitcoin does have a potential threat of... A trader is warning that a sub-$30000 Bitcoin price is incoming in a 20% crypto sell-off. Weekly outflows from institutional Bitcoin products have hit an all-time of $141 million, while trade volume is also down 62% compared to May.",-0.1045,0.044,0.046,0.911
48,2021-06-09 10:00:00,"Jack Mallers, CEO of Strike, joins ""TechCheck"" to discuss how his company is helping to bring bitcoin to El Salvador as legal tender. Subscribe to CNBC PRO... Deep Dive Into Cryptocurrency, Learn about Bitcoin, cryptocurrency markets, and why it is emerging as a popular financial asset class around the globe. One of the biggest franchises in the videogame industry, Grand Theft Auto, will feature payments in ""bitcoin"" or another fictional crypto. El Salvador has approved a proposal from President Nayib Bukele for a law to classify Bitcoin as legal tender, making the Central American nation the first... Today the mystery bitcoin whale spent 1000 BTC on Wednesday morning (EST) from 2010 at block height 686865. Bitcoin slumped to a two-week low, with analysts pointing to a technical breakdown as well as the recovery of Colonial Pipeline's ransom as evidence that... Bitcoin continues its sharp decline. The digital currency Tuesday tumbled more than 6%, falling to $32,000 and ending the day at roughly $33,300,... Bitcoin was intended as an independent hedge that would not rely entirely on government fiat, like the commodities and coins of old, such as salt currencies... Nayib Bukele's ""Bitcoin Law"" to make BTC legal tender will be passed tonight, following its submission earlier today. In this article we discuss the 10 biggest Bitcoin predictions in 2021. If you want to skip our detailed analysis of these predictions, go directly to the 5...",0.9069,0.096,0.034,0.87
49,2021-06-10 10:00:00,"Bitcoin (BTC) is a digital currency that is stored in an electronic wallet, which can be accessed by using your private key. However, you don't have to do... Cryptocurrencies have bounced back in a big way this morning after El Salvador voted to become the first nation in the world to adopt bitcoin as legal... They range from fads to potential rivals to bitcoin | Finance & economics. Top sources tracking the industry told this publication that the government has moved away from its earlier hostile stance towards virtual currencies. If you're planning a multi-million dollar ransomware attack, there's really only one way to collect - with cryptocurrency. It's fast. It's easy. International banking regulators' proposal to classify Bitcoin as the riskiest of assets dragged cryptocurrencies further into the mainstream financial... On June 8, legislators in El Salvador voted 62 to 22 in favor of making Bitcoin (CRYPTO:BTC) legal tender -- the first country in the world to recognize a... At least four more countries are preparing to table legislation to make Bitcoin legal tender, it is believed. El Salvador's adoption of Bitcoin as legal tender may imply a series of risks and regulatory challenges, International Monetary Fund spokesman Gerry Rice... The Basel Committee on Banking Supervision has weighed in on cryptocurrencies. Punitive new proposals from the standard-setting body may ensure bitcoin...",0.1027,0.082,0.064,0.854
50,2021-06-11 10:00:00,"The price of cryptocurrencies rose sharply before dipping again overnight after calls for tough new rules on the market by the world's top international... After El Salvador's congress made the bitcoin legal tender this week, eyes turned to El Zonte, a rural fishing village that has a crypto economy. The Bitcoin Mining Council (BMC) made a formal debut as concerns of cryptocurrency and its adverse effects on the environment are gaining popularity. While. The Basel Committee on Banking Supervision proposed that a 1250 per cent risk weight be applied to a banks exposure to Bitcoin and certain other... Bitcoin has came back to your limelight on good cryptocurrency banking news away from European countries. This week El Salvador became the first country in the world to make Bitcoin legal tender, prompting a flurry of speculation about how the smallest Central... In June, the Justice Department reported it successfully retrieved $2.3 million in bitcoin paid by Colonial Pipeline to ransomware hackers in April. Analysis: While recovering some of the ransom marked a new front for the U.S., it also hints at the relatively limited options to deter hackers. Betting markets now predict a greater-than-50% chance of Bitcoin falling below $10000 in 2021. Latin American leaders have faced decades of repression by the United States. Bitcoin gives them a way to fight back. Lopez Obrador Meets Nayib Bukele Amid...",0.9062,0.112,0.061,0.827
51,2021-06-12 10:00:00,"Bitcoin and other cryptocurrencies set out to upend the financial order and replace conventional money. Bitcoin has certainly disrupted the global financial... The first bitcoin upgrade in four years has just been approved by miners around the world. It is a rare moment of consensus among stakeholders. NFL star and Nigerian descendant Russell Okung asks the Nigerian government to adopt a Bitcoin standard or risk falling behind. Bitcoin is officially legal tender in El Salvador, a country in Central America with a population of 6.5 million and a gross domestic product of about $27. Cryptocurrencies such as bitcoin promised to upend the financial system and replace conventional money with assets outside the control of governments and... For the crypto market to sustain and flourish, it needs to continue its path to maturity via proper Bitcoin and digital asset regulation. When El Salvador voted this week to make bitcoin legal tender, it marked the start of an experiment sure to draw close attention amid a global surge in... El Salvador has become the first country to make Bitcoin legal tender, but what are the complexities and potential short-term effects? Taproot has locked in with the Bitcoin protocol upgrade now set to activate in November. The popular Twitter account and creator of the bitcoin stock-to-flow (S2F) price model explained that “$288K [is] still in play.”",0.8402,0.083,0.022,0.895
